,date,crop_type,soil_type,soil_ph,temperature,humidity,wind_speed,n,p,k,crop_yield,soil_quality,year,state,avg_rainfall_mm
,27-07-2014,Barley,Sandy,6.75,30.3834172,69.6165828,8.015717085,50,40,30,0,35,2014,Tamil Nadu,746.7
,28-07-2014,Barley,Peaty,5.5,32.96814627,67.03185373,6.745363671,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,29-07-2014,Barley,Saline,8,42.37866339,57.62133661,13.23823904,65,55,45,0,13.75,2014,Tamil Nadu,746.7
,30-07-2014,Barley,Clay,6.25,44.25023665,55.74976335,9.356387006,60,50,40,0,43.75,2014,Tamil Nadu,746.7
,31-07-2014,Barley,Peaty,5.5,35.97536839,64.02463161,7.714718888,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,01-08-2014,Barley,Peaty,5.5,37.00086439,62.99913561,6.833841336,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,02-08-2014,Barley,Loamy,6.5,38.01236718,61.98763282,8.707482223,70,60,50,0,60,2014,Tamil Nadu,746.7
,03-08-2014,Barley,Clay,6.25,42.4741145,57.5258855,11.51434335,60,50,40,0,43.75,2014,Tamil Nadu,746.7
,04-08-2014,Barley,Peaty,5.5,40.33232543,59.66767457,8.048030136,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,05-08-2014,Barley,Loamy,6.5,33.6593043,66.3406957,6.002410258,70,60,50,0,60,2014,Tamil Nadu,746.7
,06-08-2014,Barley,Sandy,6.75,33.50147203,66.49852797,11.47653221,50,40,30,0,35,2014,Tamil Nadu,746.7
,07-08-2014,Barley,Sandy,6.75,30.4781091,69.5218909,14.47534649,50,40,30,0,35,2014,Tamil Nadu,746.7
,08-08-2014,Barley,Peaty,5.5,34.30674814,65.69325186,9.885327397,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,09-08-2014,Barley,Sandy,6.75,34.84080272,65.15919728,5.124636223,50,40,30,0,35,2014,Tamil Nadu,746.7
,10-08-2014,Barley,Clay,6.25,40.13755297,59.86244703,15.43090783,60,50,40,0,43.75,2014,Tamil Nadu,746.7
,11-08-2014,Barley,Loamy,6.5,32.4980393,67.5019607,11.07091029,70,60,50,0,60,2014,Tamil Nadu,746.7
,12-08-2014,Barley,Sandy,6.75,33.72302512,66.27697488,11.80782945,50,40,30,0,35,2014,Tamil Nadu,746.7
,13-08-2014,Barley,Loamy,6.5,42.45169061,57.54830939,8.587734703,70,60,50,0,60,2014,Tamil Nadu,746.7
,14-08-2014,Barley,Peaty,5.5,36.71579277,63.28420723,7.244653532,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,15-08-2014,Barley,Saline,8,30.04868515,69.95131485,10.75513689,65,55,45,0,13.75,2014,Tamil Nadu,746.7
,16-08-2014,Barley,Loamy,6.5,38.9074862,61.0925138,8.083498391,70,60,50,0,60,2014,Tamil Nadu,746.7
,17-08-2014,Barley,Sandy,6.75,38.8456789,61.1543211,13.41274306,50,40,30,0,35,2014,Tamil Nadu,746.7
,18-08-2014,Barley,Loamy,6.5,32.54910746,67.45089254,15.20119216,70,60,50,0,60,2014,Tamil Nadu,746.7
,19-08-2014,Barley,Saline,8,38.58352841,61.41647159,12.61276988,65,55,45,0,13.75,2014,Tamil Nadu,746.7
,20-08-2014,Barley,Peaty,5.5,32.30732644,67.69267356,8.205161997,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,21-08-2014,Barley,Sandy,6.75,32.89669703,67.10330297,11.94882832,50,40,30,0,35,2014,Tamil Nadu,746.7
,22-08-2014,Barley,Peaty,5.5,37.87808532,62.12191468,8.198984023,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,23-08-2014,Barley,Peaty,5.5,38.23064838,61.76935162,7.441541812,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,24-08-2014,Barley,Sandy,6.75,44.27138455,55.72861545,8.294945078,50,40,30,0,35,2014,Tamil Nadu,746.7
,25-08-2014,Barley,Peaty,5.5,43.76145955,56.23854045,11.76117579,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,26-08-2014,Barley,Clay,6.25,31.147876,68.852124,8.673313222,60,50,40,0,43.75,2014,Tamil Nadu,746.7
,27-08-2014,Barley,Peaty,5.5,47.3697939,52.6302061,11.17396052,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,28-08-2014,Barley,Loamy,6.5,34.28859752,65.71140248,8.321475343,70,60,50,0,60,2014,Tamil Nadu,746.7
,29-08-2014,Barley,Loamy,6.5,34.14085614,65.85914386,16.15374083,70,60,50,0,60,2014,Tamil Nadu,746.7
,30-08-2014,Barley,Loamy,6.5,39.77967911,60.22032089,7.131925112,70,60,50,0,60,2014,Tamil Nadu,746.7
,31-08-2014,Barley,Loamy,6.5,39.31543893,60.68456107,10.79549177,70,60,50,0,60,2014,Tamil Nadu,746.7
,01-09-2014,Barley,Saline,8,20.67714417,79.32285583,6.204414784,65,55,45,62.59980537,13.75,2014,Tamil Nadu,746.7
,02-09-2014,Barley,Clay,6.25,17.70051079,80,12.19673256,60,50,40,61.29650982,43.75,2014,Tamil Nadu,746.7
,03-09-2014,Barley,Saline,8,31.20463278,68.79536722,13.73885848,65,55,45,0,13.75,2014,Tamil Nadu,746.7
,04-09-2014,Barley,Saline,8,19.74382082,80,8.900580256,65,55,45,53.62192639,13.75,2014,Tamil Nadu,746.7
,05-09-2014,Barley,Sandy,6.75,21.87086271,78.12913729,2.43745898,50,40,30,47.02560409,35,2014,Tamil Nadu,746.7
,06-09-2014,Barley,Loamy,6.5,28.37668258,71.62331742,13.49564024,70,60,50,13.42023463,60,2014,Tamil Nadu,746.7
,07-09-2014,Barley,Clay,6.25,20.53551226,79.46448774,9.575012104,60,50,40,69.47317377,43.75,2014,Tamil Nadu,746.7
,08-09-2014,Barley,Peaty,5.5,24.55472202,75.44527798,7.574064529,55,45,35,33.00368789,22.5,2014,Tamil Nadu,746.7
,09-09-2014,Barley,Sandy,6.75,22.08436531,77.91563469,10.29645766,50,40,30,47.89752297,35,2014,Tamil Nadu,746.7
,10-09-2014,Barley,Clay,6.25,19.01743543,80,8.806312859,60,50,40,62.92728517,43.75,2014,Tamil Nadu,746.7
,11-09-2014,Barley,Clay,6.25,17.66725777,80,11.89343413,60,50,40,50.44538076,43.75,2014,Tamil Nadu,746.7
,12-09-2014,Barley,Saline,8,18.18115489,80,11.48742309,65,55,45,45.01653851,13.75,2014,Tamil Nadu,746.7
,13-09-2014,Barley,Sandy,6.75,15.02571824,80,11.82918693,50,40,30,29.56511771,35,2014,Tamil Nadu,746.7
,14-09-2014,Barley,Saline,8,27.32256286,72.67743714,10.67580917,65,55,45,15.89250818,13.75,2014,Tamil Nadu,746.7
,15-09-2014,Barley,Loamy,6.5,24.9398108,75.0601892,2.613639667,70,60,50,36.52600817,60,2014,Tamil Nadu,746.7
,16-09-2014,Barley,Saline,8,15.56755505,80,6.139058307,65,55,45,33.59272379,13.75,2014,Tamil Nadu,746.7
,17-09-2014,Barley,Peaty,5.5,24.23790159,75.76209841,10.37895425,55,45,35,31.64925233,22.5,2014,Tamil Nadu,746.7
,18-09-2014,Barley,Clay,6.25,18.33342503,80,8.881291009,60,50,40,62.87793597,43.75,2014,Tamil Nadu,746.7
,19-09-2014,Barley,Sandy,6.75,26.82643068,73.17356932,7.172750765,50,40,30,20.58779899,35,2014,Tamil Nadu,746.7
,20-09-2014,Barley,Saline,8,25.09268714,74.90731286,11.78795441,65,55,45,29.1878454,13.75,2014,Tamil Nadu,746.7
,21-09-2014,Barley,Clay,6.25,14.61161441,80,9.448508259,60,50,40,30.50226491,43.75,2014,Tamil Nadu,746.7
,22-09-2014,Barley,Sandy,6.75,25.68171398,74.31828602,11.50378937,50,40,30,21.89033022,35,2014,Tamil Nadu,746.7
,23-09-2014,Barley,Sandy,6.75,20.38883734,79.61116266,8.362032571,50,40,30,47.92069673,35,2014,Tamil Nadu,746.7
,24-09-2014,Barley,Loamy,6.5,21.46642215,78.53357785,1.575258323,70,60,50,75.59131743,60,2014,Tamil Nadu,746.7
,25-09-2014,Barley,Loamy,6.5,25.78290826,74.21709174,10.58084948,70,60,50,35.46313131,60,2014,Tamil Nadu,746.7
,26-09-2014,Barley,Peaty,5.5,27.93700301,72.06299699,11.31256388,55,45,35,12.77793316,22.5,2014,Tamil Nadu,746.7
,27-09-2014,Barley,Clay,6.25,11.917432,80,16.91691051,60,50,40,12.27424586,43.75,2014,Tamil Nadu,746.7
,28-09-2014,Barley,Sandy,6.75,25.27310314,74.72689686,8.129222424,50,40,30,25.22857213,35,2014,Tamil Nadu,746.7
,29-09-2014,Barley,Saline,8,20.40688016,79.59311984,12.48719596,65,55,45,56.96779863,13.75,2014,Tamil Nadu,746.7
,30-09-2014,Barley,Loamy,6.5,24.80402933,75.19597067,7.846440357,70,60,50,50.48549255,60,2014,Tamil Nadu,746.7
,01-10-2014,Barley,Sandy,6.75,26.50312701,73.49687299,11.96127678,50,40,30,19.82230126,35,2014,Tamil Nadu,746.7
,02-10-2014,Barley,Saline,8,18.03636881,80,4.597676624,65,55,45,44.6156594,13.75,2014,Tamil Nadu,746.7
,03-10-2014,Barley,Clay,6.25,18.72406414,80,12.96490163,60,50,40,56.46568083,43.75,2014,Tamil Nadu,746.7
,04-10-2014,Barley,Peaty,5.5,34.3881876,65.6118124,9.128489743,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,05-10-2014,Barley,Clay,6.25,28.83619536,71.16380464,5.874221557,60,50,40,7.133110473,43.75,2014,Tamil Nadu,746.7
,06-10-2014,Barley,Peaty,5.5,17.71040872,80,9.089681839,55,45,35,38.30264098,22.5,2014,Tamil Nadu,746.7
,07-10-2014,Barley,Peaty,5.5,14.72809902,80,5.571035036,55,45,35,27.91222006,22.5,2014,Tamil Nadu,746.7
,08-10-2014,Barley,Peaty,5.5,19.43936778,80,7.476735619,55,45,35,40.7610447,22.5,2014,Tamil Nadu,746.7
,09-10-2014,Barley,Sandy,6.75,27.07674073,72.92325927,12.39720422,50,40,30,16.21112677,35,2014,Tamil Nadu,746.7
,10-10-2014,Barley,Peaty,5.5,16.23105455,80,10.18236305,55,45,35,34.83619567,22.5,2014,Tamil Nadu,746.7
,11-10-2014,Barley,Peaty,5.5,30.30211349,69.69788651,4.734907268,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,12-10-2014,Barley,Peaty,5.5,20.12833228,79.87166772,10.73587523,55,45,35,46.68360579,22.5,2014,Tamil Nadu,746.7
,13-10-2014,Barley,Saline,8,24.65485943,75.34514057,12.64827616,65,55,45,37.32997331,13.75,2014,Tamil Nadu,746.7
,14-10-2014,Barley,Sandy,6.75,22.31612228,77.68387772,6.869983895,50,40,30,47.23279975,35,2014,Tamil Nadu,746.7
,15-10-2014,Barley,Loamy,6.5,14.67952924,80,11.25563296,70,60,50,33.95383548,60,2014,Tamil Nadu,746.7
,16-10-2014,Barley,Clay,6.25,18.0154335,80,9.820668669,60,50,40,56.66204901,43.75,2014,Tamil Nadu,746.7
,17-10-2014,Barley,Peaty,5.5,12.94766292,80,10.87341429,55,45,35,17.12356719,22.5,2014,Tamil Nadu,746.7
,18-10-2014,Barley,Loamy,6.5,19.61258613,80,9.352824025,70,60,50,102.8102793,60,2014,Tamil Nadu,746.7
,19-10-2014,Barley,Sandy,6.75,16.42979128,80,9.205264646,50,40,30,31.44327412,35,2014,Tamil Nadu,746.7
,20-10-2014,Barley,Peaty,5.5,21.22617924,78.77382076,11.22592858,55,45,35,45.73392094,22.5,2014,Tamil Nadu,746.7
,21-10-2014,Barley,Peaty,5.5,26.89659977,73.10340023,7.787698333,55,45,35,16.37536308,22.5,2014,Tamil Nadu,746.7
,22-10-2014,Barley,Sandy,6.75,17.39653833,80,9.613677236,50,40,30,36.21455535,35,2014,Tamil Nadu,746.7
,23-10-2014,Barley,Loamy,6.5,13.93235276,80,15.98237122,70,60,50,36.1575875,60,2014,Tamil Nadu,746.7
,24-10-2014,Barley,Sandy,6.75,25.51174428,74.48825572,8.079560485,50,40,30,26.69928076,35,2014,Tamil Nadu,746.7
,25-10-2014,Barley,Peaty,5.5,22.95785509,77.04214491,9.272562838,55,45,35,34.03554896,22.5,2014,Tamil Nadu,746.7
,26-10-2014,Barley,Peaty,5.5,13.84651387,80,12.00165682,55,45,35,22.81451024,22.5,2014,Tamil Nadu,746.7
,27-10-2014,Barley,Peaty,5.5,21.68300714,78.31699286,14.65848796,55,45,35,37.66597002,22.5,2014,Tamil Nadu,746.7
,28-10-2014,Barley,Clay,6.25,23.02548916,76.97451084,12.13923268,60,50,40,40.59782721,43.75,2014,Tamil Nadu,746.7
,29-10-2014,Barley,Loamy,6.5,20.97581024,79.02418976,14.83583304,70,60,50,82.46865402,60,2014,Tamil Nadu,746.7
,30-10-2014,Barley,Clay,6.25,14.32387322,80,3.222288959,60,50,40,31.13280506,43.75,2014,Tamil Nadu,746.7
,31-10-2014,Barley,Saline,8,19.66919223,80,11.16144495,65,55,45,55.84271211,13.75,2014,Tamil Nadu,746.7
,01-11-2014,Barley,Sandy,6.75,25.77490115,74.22509885,14.67217047,50,40,30,21.34904718,35,2014,Tamil Nadu,746.7
,02-11-2014,Barley,Saline,8,13.08479512,80,7.285881083,65,55,45,19.62269482,13.75,2014,Tamil Nadu,746.7
,03-11-2014,Barley,Sandy,6.75,21.63254049,78.36745951,16.80697483,50,40,30,48.59333958,35,2014,Tamil Nadu,746.7
,04-11-2014,Barley,Sandy,6.75,32.49100059,67.50899941,11.10164628,50,40,30,0,35,2014,Tamil Nadu,746.7
,05-11-2014,Barley,Peaty,5.5,18.87771648,80,13.8918926,55,45,35,47.55914243,22.5,2014,Tamil Nadu,746.7
,06-11-2014,Barley,Loamy,6.5,20.05684954,79.94315046,6.980700078,70,60,50,87.77155776,60,2014,Tamil Nadu,746.7
,07-11-2014,Barley,Clay,6.25,14.34506306,80,4.841117444,60,50,40,29.94449701,43.75,2014,Tamil Nadu,746.7
,08-11-2014,Barley,Peaty,5.5,20.21560442,79.78439558,5.926504231,55,45,35,58.16344966,22.5,2014,Tamil Nadu,746.7
,09-11-2014,Barley,Clay,6.25,11.59311554,80,19.31015322,60,50,40,11.08220197,43.75,2014,Tamil Nadu,746.7
,10-11-2014,Barley,Clay,6.25,22.85551314,77.14448686,10.55427644,60,50,40,49.03761833,43.75,2014,Tamil Nadu,746.7
,11-11-2014,Barley,Sandy,6.75,16.43185553,80,13.40757083,50,40,30,43.1929652,35,2014,Tamil Nadu,746.7
,12-11-2014,Barley,Loamy,6.5,19.8830302,80,13.25607137,70,60,50,86.88001612,60,2014,Tamil Nadu,746.7
,13-11-2014,Barley,Loamy,6.5,12.14762477,80,12.43469566,70,60,50,17.74120989,60,2014,Tamil Nadu,746.7
,14-11-2014,Barley,Sandy,6.75,21.4448335,78.5551665,10.21461449,50,40,30,54.02415868,35,2014,Tamil Nadu,746.7
,15-11-2014,Barley,Saline,8,26.52747933,73.47252067,9.209333344,65,55,45,18.20595262,13.75,2014,Tamil Nadu,746.7
,16-11-2014,Barley,Peaty,5.5,20.28314357,79.71685643,11.52966174,55,45,35,56.23707327,22.5,2014,Tamil Nadu,746.7
,17-11-2014,Barley,Peaty,5.5,21.39489051,78.60510949,11.56187983,55,45,35,49.06811687,22.5,2014,Tamil Nadu,746.7
,18-11-2014,Barley,Sandy,6.75,22.94472829,77.05527171,8.957380819,50,40,30,41.97957816,35,2014,Tamil Nadu,746.7
,19-11-2014,Barley,Clay,6.25,14.53109073,80,11.17619084,60,50,40,26.45400366,43.75,2014,Tamil Nadu,746.7
,20-11-2014,Barley,Sandy,6.75,11.44378774,80,15.57948029,50,40,30,7.645750067,35,2014,Tamil Nadu,746.7
,21-11-2014,Barley,Sandy,6.75,23.51982338,76.48017662,7.976252643,50,40,30,46.40861625,35,2014,Tamil Nadu,746.7
,22-11-2014,Barley,Sandy,6.75,26.06238352,73.93761648,13.23237088,50,40,30,19.69367231,35,2014,Tamil Nadu,746.7
,23-11-2014,Barley,Clay,6.25,14.8595912,80,11.8977484,60,50,40,30.32119573,43.75,2014,Tamil Nadu,746.7
,24-11-2014,Barley,Loamy,6.5,15.37272376,80,9.092764991,70,60,50,49.45438454,60,2014,Tamil Nadu,746.7
,25-11-2014,Barley,Saline,8,18.11493359,80,10.86627896,65,55,45,47.84861601,13.75,2014,Tamil Nadu,746.7
,26-11-2014,Barley,Saline,8,28.37122066,71.62877934,8.165452594,65,55,45,9.690876948,13.75,2014,Tamil Nadu,746.7
,27-11-2014,Barley,Saline,8,8.582415285,80,8.143636206,65,55,45,0,13.75,2014,Tamil Nadu,746.7
,28-11-2014,Barley,Clay,6.25,22.19921443,77.80078557,6.588329079,60,50,40,58.41880596,43.75,2014,Tamil Nadu,746.7
,29-11-2014,Barley,Sandy,6.75,14.91802511,80,6.414674319,50,40,30,29.97326741,35,2014,Tamil Nadu,746.7
,30-11-2014,Barley,Loamy,6.5,16.13580839,80,8.021513689,70,60,50,56.16373071,60,2014,Tamil Nadu,746.7
,01-12-2014,Barley,Peaty,5.5,13.22292848,80,14.7330943,55,45,35,15.61173417,22.5,2014,Tamil Nadu,746.7
,02-12-2014,Barley,Peaty,5.5,12.24131074,80,11.73812695,55,45,35,13.16974536,22.5,2014,Tamil Nadu,746.7
,03-12-2014,Barley,Peaty,5.5,11.13681555,80,12.67164638,55,45,35,6.694271839,22.5,2014,Tamil Nadu,746.7
,04-12-2014,Barley,Peaty,5.5,6.426790298,80,9.945408857,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,05-12-2014,Barley,Clay,6.25,7.008950454,80,13.15289217,60,50,40,0,43.75,2014,Tamil Nadu,746.7
,06-12-2014,Barley,Peaty,5.5,14.68600718,80,7.923558849,55,45,35,28.56916847,22.5,2014,Tamil Nadu,746.7
,07-12-2014,Barley,Sandy,6.75,25.19910668,74.80089332,11.3399215,50,40,30,22.41075324,35,2014,Tamil Nadu,746.7
,08-12-2014,Barley,Sandy,6.75,8.734716881,80,11.53651336,50,40,30,0,35,2014,Tamil Nadu,746.7
,09-12-2014,Barley,Loamy,6.5,14.96379801,80,16.93322902,70,60,50,40.96823442,60,2014,Tamil Nadu,746.7
,10-12-2014,Barley,Sandy,6.75,11.40106513,80,2.001346269,50,40,30,7.820560345,35,2014,Tamil Nadu,746.7
,11-12-2014,Barley,Sandy,6.75,14.89725332,80,8.748203904,50,40,30,27.68150835,35,2014,Tamil Nadu,746.7
,12-12-2014,Barley,Sandy,6.75,14.38515527,80,12.5751197,50,40,30,25.90816909,35,2014,Tamil Nadu,746.7
,13-12-2014,Barley,Peaty,5.5,13.99480614,80,10.92817133,55,45,35,25.05002404,22.5,2014,Tamil Nadu,746.7
,14-12-2014,Barley,Peaty,5.5,19.43410856,80,12.06265216,55,45,35,42.9091182,22.5,2014,Tamil Nadu,746.7
,15-12-2014,Barley,Loamy,6.5,14.38704389,80,15.8142847,70,60,50,35.76589945,60,2014,Tamil Nadu,746.7
,16-12-2014,Barley,Peaty,5.5,6.683827604,80,9.528243692,55,45,35,0,22.5,2014,Tamil Nadu,746.7
,17-12-2014,Barley,Saline,8,9.402208128,80,8.994677364,65,55,45,0,13.75,2014,Tamil Nadu,746.7
,18-12-2014,Barley,Sandy,6.75,7.288349012,80,9.579004063,50,40,30,0,35,2014,Tamil Nadu,746.7
,19-12-2014,Barley,Loamy,6.5,15.4568388,80,9.033844209,70,60,50,49.09747347,60,2014,Tamil Nadu,746.7
,20-12-2014,Barley,Peaty,5.5,13.6342739,80,11.93055303,55,45,35,18.77910052,22.5,2014,Tamil Nadu,746.7
,21-12-2014,Barley,Loamy,6.5,12.99569284,80,7.841582847,70,60,50,25.27586869,60,2014,Tamil Nadu,746.7
,22-12-2014,Barley,Loamy,6.5,14.04143935,80,13.34575148,70,60,50,35.30360675,60,2014,Tamil Nadu,746.7
,23-12-2014,Barley,Peaty,5.5,15.44853631,80,5.540295321,55,45,35,29.49510506,22.5,2014,Tamil Nadu,746.7
,24-12-2014,Barley,Loamy,6.5,11.85312894,80,10.77280961,70,60,50,15.39209376,60,2014,Tamil Nadu,746.7
,25-12-2014,Barley,Sandy,6.75,17.57728849,80,13.08870077,50,40,30,41.58789865,35,2014,Tamil Nadu,746.7
,26-12-2014,Barley,Peaty,5.5,21.39824217,78.60175783,13.31522542,55,45,35,38.56221856,22.5,2014,Tamil Nadu,746.7
,27-12-2014,Barley,Loamy,6.5,15.09198534,80,6.287071822,70,60,50,48.83219364,60,2014,Tamil Nadu,746.7
,28-12-2014,Barley,Peaty,5.5,15.8075675,80,10.21472963,55,45,35,39.69368478,22.5,2014,Tamil Nadu,746.7
,29-12-2014,Barley,Saline,8,11.44627691,80,6.876384589,65,55,45,9.95224107,13.75,2014,Tamil Nadu,746.7
,30-12-2014,Barley,Peaty,5.5,17.72403421,80,9.717564126,55,45,35,38.43902001,22.5,2014,Tamil Nadu,746.7
,31-12-2014,Barley,Peaty,5.5,14.34181066,80,16.59245116,55,45,35,26.26388182,22.5,2014,Tamil Nadu,746.7
,01-01-2015,Barley,Sandy,6.75,10.71749021,80,10.0842296,50,40,30,3.400556658,35,2015,Tamil Nadu,994.4
,02-01-2015,Barley,Loamy,6.5,18.06019657,80,7.082648087,70,60,50,75.9226998,60,2015,Tamil Nadu,994.4
,03-01-2015,Barley,Peaty,5.5,24.71480717,75.28519283,9.451844615,55,45,35,33.32815858,22.5,2015,Tamil Nadu,994.4
,04-01-2015,Barley,Peaty,5.5,13.61520453,80,14.74971582,55,45,35,17.30119866,22.5,2015,Tamil Nadu,994.4
,05-01-2015,Barley,Sandy,6.75,10.73956558,80,10.08031522,50,40,30,4.311673702,35,2015,Tamil Nadu,994.4
,06-01-2015,Barley,Peaty,5.5,21.43126043,78.56873957,7.461168823,55,45,35,56.49564667,22.5,2015,Tamil Nadu,994.4
,07-01-2015,Barley,Loamy,6.5,7.499400849,80,12.93380562,70,60,50,0,60,2015,Tamil Nadu,994.4
,08-01-2015,Barley,Clay,6.25,10.24445977,80,8.452536704,60,50,40,1.664272973,43.75,2015,Tamil Nadu,994.4
,09-01-2015,Barley,Saline,8,28.1175295,71.8824705,8.782436741,65,55,45,9.921657291,13.75,2015,Tamil Nadu,994.4
,10-01-2015,Barley,Loamy,6.5,4.778347619,80,9.486558132,70,60,50,0,60,2015,Tamil Nadu,994.4
,11-01-2015,Barley,Peaty,5.5,10.45656555,80,12.67273818,55,45,35,2.257604444,22.5,2015,Tamil Nadu,994.4
,12-01-2015,Barley,Saline,8,16.43729281,80,11.77150696,65,55,45,42.04862047,13.75,2015,Tamil Nadu,994.4
,13-01-2015,Barley,Loamy,6.5,12.52348379,80,16.13489764,70,60,50,22.3544832,60,2015,Tamil Nadu,994.4
,14-01-2015,Barley,Peaty,5.5,22.03706459,77.96293541,3.748177555,55,45,35,43.05090358,22.5,2015,Tamil Nadu,994.4
,15-01-2015,Barley,Loamy,6.5,15.68097931,80,11.9550911,70,60,50,44.53799205,60,2015,Tamil Nadu,994.4
,16-01-2015,Barley,Clay,6.25,14.41722957,80,10.38833993,60,50,40,30.70949448,43.75,2015,Tamil Nadu,994.4
,17-01-2015,Barley,Loamy,6.5,22.08417041,77.91582959,10.27714438,70,60,50,68.39492993,60,2015,Tamil Nadu,994.4
,18-01-2015,Barley,Peaty,5.5,29.81106932,70.18893068,11.38023925,55,45,35,1.139663373,22.5,2015,Tamil Nadu,994.4
,19-01-2015,Barley,Clay,6.25,11.1358327,80,9.081189974,60,50,40,9.223715475,43.75,2015,Tamil Nadu,994.4
,20-01-2015,Barley,Peaty,5.5,16.36176244,80,13.35289732,55,45,35,36.07755546,22.5,2015,Tamil Nadu,994.4
,21-01-2015,Barley,Saline,8,10.33070316,80,16.78770643,65,55,45,1.813419661,13.75,2015,Tamil Nadu,994.4
,22-01-2015,Barley,Loamy,6.5,12.65021063,80,12.03491576,70,60,50,24.66355761,60,2015,Tamil Nadu,994.4
,23-01-2015,Barley,Clay,6.25,14.00423419,80,6.613110205,60,50,40,35.35747307,43.75,2015,Tamil Nadu,994.4
,24-01-2015,Barley,Peaty,5.5,20.44165041,79.55834959,10.93416981,55,45,35,54.03891414,22.5,2015,Tamil Nadu,994.4
,25-01-2015,Barley,Saline,8,23.41453672,76.58546328,10.0337071,65,55,45,37.64763369,13.75,2015,Tamil Nadu,994.4
,26-01-2015,Barley,Loamy,6.5,20.88820809,79.11179191,12.67432014,70,60,50,85.64774029,60,2015,Tamil Nadu,994.4
,27-01-2015,Barley,Saline,8,16.02309113,80,8.216953802,65,55,45,25.16756916,13.75,2015,Tamil Nadu,994.4
,28-01-2015,Barley,Sandy,6.75,7.619012796,80,6.576921645,50,40,30,0,35,2015,Tamil Nadu,994.4
,29-01-2015,Barley,Sandy,6.75,13.58692532,80,14.53709739,50,40,30,18.07672472,35,2015,Tamil Nadu,994.4
,30-01-2015,Barley,Peaty,5.5,11.73275663,80,7.438213256,55,45,35,10.42196276,22.5,2015,Tamil Nadu,994.4
,31-01-2015,Barley,Loamy,6.5,11.48763021,80,8.920200486,70,60,50,13.22644685,60,2015,Tamil Nadu,994.4
,01-02-2015,Barley,Saline,8,18.52549868,80,11.9255468,65,55,45,45.23540912,13.75,2015,Tamil Nadu,994.4
,02-02-2015,Barley,Sandy,6.75,17.38087005,80,12.71119835,50,40,30,47.94655393,35,2015,Tamil Nadu,994.4
,03-02-2015,Barley,Peaty,5.5,26.95267739,73.04732261,14.59572049,55,45,35,15.50954185,22.5,2015,Tamil Nadu,994.4
,04-02-2015,Barley,Peaty,5.5,17.12781961,80,7.04965071,55,45,35,39.70543707,22.5,2015,Tamil Nadu,994.4
,05-02-2015,Barley,Clay,6.25,15.00377546,80,14.32586246,60,50,40,32.70171506,43.75,2015,Tamil Nadu,994.4
,06-02-2015,Barley,Peaty,5.5,18.88779245,80,12.48332564,55,45,35,51.84480154,22.5,2015,Tamil Nadu,994.4
,07-02-2015,Barley,Loamy,6.5,6.250112336,80,5.444734042,70,60,50,0,60,2015,Tamil Nadu,994.4
,08-02-2015,Barley,Loamy,6.5,18.16011612,80,9.596454617,70,60,50,77.88507532,60,2015,Tamil Nadu,994.4
,09-02-2015,Barley,Sandy,6.75,9.264649272,80,9.520247927,50,40,30,0,35,2015,Tamil Nadu,994.4
,10-02-2015,Barley,Saline,8,7.03137072,80,8.773002462,65,55,45,0,13.75,2015,Tamil Nadu,994.4
,11-02-2015,Barley,Loamy,6.5,14.51819357,80,4.698454086,70,60,50,33.58183254,60,2015,Tamil Nadu,994.4
,12-02-2015,Barley,Peaty,5.5,19.25456915,80,8.466481096,55,45,35,50.1839176,22.5,2015,Tamil Nadu,994.4
,13-02-2015,Barley,Saline,8,3.866192375,80,9.004756624,65,55,45,0,13.75,2015,Tamil Nadu,994.4
,14-02-2015,Barley,Clay,6.25,28.49020228,71.50979772,5.938947286,60,50,40,10.08758557,43.75,2015,Tamil Nadu,994.4
,15-02-2015,Barley,Saline,8,19.73309975,80,11.64940559,65,55,45,62.56511514,13.75,2015,Tamil Nadu,994.4
,16-02-2015,Barley,Sandy,6.75,20.62635476,79.37364524,8.786613136,50,40,30,46.41491301,35,2015,Tamil Nadu,994.4
,17-02-2015,Barley,Saline,8,12.59820164,80,7.014825577,65,55,45,13.36807129,13.75,2015,Tamil Nadu,994.4
,18-02-2015,Barley,Clay,6.25,17.75757934,80,11.80371036,60,50,40,65.56406892,43.75,2015,Tamil Nadu,994.4
,19-02-2015,Barley,Sandy,6.75,14.59315038,80,10.91788007,50,40,30,29.57400313,35,2015,Tamil Nadu,994.4
,20-02-2015,Barley,Peaty,5.5,19.89326478,80,12.1506386,55,45,35,43.31542534,22.5,2015,Tamil Nadu,994.4
